Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
326,20.0,0.0,0.0,471.0,6.0,50.0,15902.0,0.0,68.31000000000003,0.0,0.0,2062.226000547409,,,,,,,,,,,,,,,,,,,,,4.242906118986106,2.56168588596409,6.666297450297734,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,20.0,0.0,0.0,530.0,7.0,59.0,15961.0,0.0,92.31000000000003,0.0,0.0,2066.6987771987915,,,,,,,,,,,,,,,,,,,,,4.971374801643264,2.5644634457311444,6.666665328396369,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,20.0,0.0,0.0,591.0,8.0,61.0,16022.0,0.0,90.30600000000001,0.0,0.0,2071.093541622162,,,,,,,,,,,,,,,,,,,,,4.683416456230702,1.8742427583911547,6.57068407282592,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,20.0,0.0,0.0,654.0,9.0,63.0,16085.0,0.0,101.40900000000002,0.0,0.0,2075.600743532181,,,,,,,,,,,,,,,,,,,,,5.118642081956061,2.4543696100450445,6.666663787186341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,20.0,0.0,0.0,701.0,10.0,47.0,16132.0,0.0,54.112999999999985,0.0,0.0,2079.0281801223755,,,,,,,,,,,,,,,,,,,,,3.507127028183845,2.5935857589763613,6.660727003725414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,20.0,0.0,0.0,788.0,11.0,87.0,16219.0,0.0,57.94299999999994,0.0,0.0,2085.2051844596863,,,,,,,,,,,,,,,,,,,,,2.0561467967877287,2.144755058946167,6.586874701714855,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,20.0,0.0,0.0,813.0,12.0,25.0,16244.0,0.0,25.909000000000017,0.0,0.0,2087.4009499549866,,,,,,,,,,,,,,,,,,,,,2.8443589160437095,2.6040454219883578,6.537583042388825,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,20.0,0.0,0.0,895.0,13.0,82.0,16326.0,0.0,123.60799999999995,0.0,0.0,2093.304906845093,,,,,,,,,,,,,,,,,,,,,4.83583423567974,2.116347615676075,6.666239695159283,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,20.0,0.0,0.0,936.0,14.0,41.0,16367.0,0.0,62.30599999999999,0.0,0.0,2096.345107316971,,,,,,,,,,,,,,,,,,,,,4.714753830349946,2.4117556686555077,6.662301809582947,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,20.0,0.0,0.0,976.0,15.0,40.0,16407.0,0.0,59.40599999999999,0.0,0.0,2099.615522146225,,,,,,,,,,,,,,,,,,,,,4.5908191597379435,2.4459773455852134,6.665653230907499,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,21.0,0.0,0.0,0.0,0.0,71.0,16478.0,0.0,109.406,0.0,0.0,2155.0691430568695,,,,,,,,,0.07933335,0.06438751,0.23377974,0.019437974,,,,,5.4594274,3.645452,19.273909,0.9395157,4.9177061660473855,1.9705457689967332,6.6555123759866675,0.001,1.1468558,0.0,1.1468558,1.1468558,3.732554963400717e-17,1.0,7.200893173737069,-5.9353349114936025,4.0859957,2.2543366,7.353751,-0.028884986,0.14471787,0.027968176,0.20368652,0.10207291,-0.054110557,0.03864359,0.041786928,-0.08556891,4.215205624569023,2.3363954913052964,6.659979613329561,0.0009999999999998899,0.07236117,0.0,0.07236117,0.07236117,1.0035613,0.42137077,10.002485,3.399714e-05,0.98835266,0.15479131,1.2,0.8
337,21.0,0.0,0.0,39.0,1.0,39.0,16517.0,0.0,56.30499999999999,0.0,0.0,2164.2713162899017,,,,,,,,,,,,,,,,,,,,,4.419013765259587,2.0743304126070465,6.5750556378040494,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,21.0,0.0,0.0,145.0,2.0,106.0,16623.0,0.0,77.44500000000015,0.0,0.0,2171.736059188843,,,,,,,,,,,,,,,,,,,,,2.3004469779173045,2.0402872875875193,6.6138491882238934,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,21.0,0.0,0.0,225.0,3.0,80.0,16703.0,0.0,131.109,0.0,0.0,2177.40154838562,,,,,,,,,,,,,,,,,,,,,5.268433365307044,2.238471171702322,6.666570332329861,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,21.0,0.0,0.0,323.0,4.0,98.0,16801.0,0.0,106.62499999999999,0.0,0.0,2184.4880905151367,,,,,,,,,,,,,,,,,,,,,3.4680026914248274,2.267078165807314,6.66531553158577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,21.0,0.0,0.0,364.0,5.0,41.0,16842.0,0.0,62.40699999999999,0.0,0.0,2187.6453239917755,,,,,,,,,,,,,,,,,,,,,4.6943477861045695,2.574724960150818,6.666460329876835,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,21.0,0.0,0.0,401.0,6.0,37.0,16879.0,0.0,43.907999999999994,0.0,0.0,2190.4641892910004,,,,,,,,,,,,,,,,,,,,,3.5711026885375263,2.2712705755684346,6.568898280068294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,21.0,0.0,0.0,568.0,7.0,167.0,17046.0,0.0,239.22,0.0,0.0,2202.1141753196716,,,,,,,,,,,,,,,,,,,,,4.684346414577233,1.9818301947721393,6.664829501434206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,21.0,0.0,0.0,620.0,8.0,52.0,17098.0,0.0,54.216000000000015,0.0,0.0,2205.960069656372,,,,,,,,,,,,,,,,,,,,,3.203792909057526,2.2049699329048598,6.5037359565358965,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,21.0,0.0,0.0,675.0,9.0,55.0,17153.0,0.0,58.911000000000016,0.0,0.0,2210.0039620399475,,,,,,,,,,,,,,,,,,,,,3.2906572115708057,1.9886719847685652,6.593080012973866,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,21.0,0.0,0.0,828.0,10.0,153.0,17306.0,0.0,135.94699999999995,0.0,0.0,2220.8944590091705,,,,,,,,,,,,,,,,,,,,,2.861231537819155,1.9914375403598608,6.5949605915724945,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,21.0,0.0,0.0,946.0,11.0,118.0,17424.0,0.0,203.208,0.0,0.0,2229.220490694046,,,,,,,,,,,,,,,,,,,,,5.618399246704333,1.9159908655234983,6.666666666666432,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,21.0,0.0,0.0,1008.0,12.0,62.0,17486.0,0.0,96.00900000000001,0.0,0.0,2233.7861993312836,,,,,,,,,,,,,,,,,,,,,4.929695400481162,2.4513293633678845,6.66666438989874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,21.0,0.0,0.0,1158.0,13.0,150.0,17636.0,0.0,234.122,0.0,0.0,2244.3251538276672,,,,,,,,,,,,,,,,,,,,,5.099007407407412,2.3469383501718886,6.666666666666263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,21.0,0.0,0.0,1213.0,14.0,55.0,17691.0,0.0,85.50800000000001,0.0,0.0,2248.3981046676636,,,,,,,,,,,,,,,,,,,,,4.899475205113426,2.435228307614526,6.666655879469253,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,21.0,0.0,0.0,1255.0,15.0,42.0,17733.0,0.0,57.10799999999999,0.0,0.0,2251.511165857315,,,,,,,,,,,,,,,,,,,,,4.191743388175722,2.603696690592562,6.616394508134492,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,22.0,0.0,0.0,0.0,0.0,21.0,17754.0,0.0,23.307000000000013,0.0,0.0,2312.6428384780884,,,,,,,,,0.0586662,0.048413735,0.17398034,0.01833965,,,,,3.3721414,2.1181798,10.032269,0.4639371,2.9797240640010214,2.5354321986673956,6.478197709705084,0.001,1.0156105,0.0,1.0156105,1.0156105,-1.1137033475863639e-17,0.9999999999999999,7.683172849273122,-4.193686333737049,4.122289,2.2765877,7.0312963,-0.036513377,0.12534818,0.020151181,0.17242865,0.107667826,-0.056265846,0.029043404,0.011773038,-0.082683876,4.168930736668527,2.4029514332883504,6.663314158371623,0.0009999999999998899,0.084607534,0.0,0.084607534,0.084607534,0.9909621,0.3908108,8.227639,0.0005903734,0.9849217,0.15434352,1.2,0.8
353,22.0,0.0,0.0,26.0,1.0,26.0,17780.0,0.0,27.508000000000017,0.0,0.0,2322.382090806961,,,,,,,,,,,,,,,,,,,,,2.9818218760299495,2.5519631680543946,6.530182381564065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,22.0,0.0,0.0,55.0,2.0,29.0,17809.0,0.0,33.60799999999999,0.0,0.0,2324.6127762794495,,,,,,,,,,,,,,,,,,,,,3.3310840784252775,2.5708598504551823,6.610812168142968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,22.0,0.0,0.0,83.0,3.0,28.0,17837.0,0.0,30.508000000000017,0.0,0.0,2326.8279168605804,,,,,,,,,,,,,,,,,,,,,3.124249823246817,2.529322514918791,6.559798948421901,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,22.0,0.0,0.0,107.0,4.0,24.0,17861.0,0.0,27.407000000000014,0.0,0.0,2328.7023401260376,,,,,,,,,,,,,,,,,,,,,3.169966852876547,2.5502935875949517,6.547483798984083,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,22.0,0.0,0.0,131.0,5.0,24.0,17885.0,0.0,26.407000000000014,0.0,0.0,2330.6542263031006,,,,,,,,,,,,,,,,,,,,,3.04322048001047,2.4684108626701993,6.422589348463734,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,22.0,0.0,0.0,175.0,6.0,44.0,17929.0,0.0,47.41199999999999,0.0,0.0,2334.1791577339172,,,,,,,,,,,,,,,,,,,,,3.2665056156446908,2.3805088196641093,6.620665047938947,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,22.0,0.0,0.0,231.0,7.0,56.0,17985.0,0.0,77.70699999999997,0.0,0.0,2338.259389400482,,,,,,,,,,,,,,,,,,,,,4.368479375675402,2.314656165504748,6.666421405414796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,22.0,0.0,0.0,291.0,8.0,60.0,18045.0,0.0,63.91100000000002,0.0,0.0,2342.7932472229004,,,,,,,,,,,,,,,,,,,,,3.2953344704607903,1.872653480608953,6.5642564738653775,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,22.0,0.0,0.0,317.0,9.0,26.0,18071.0,0.0,27.009000000000018,0.0,0.0,2344.8864240646362,,,,,,,,,,,,,,,,,,,,,2.879140708407156,2.486591399523335,6.502432106320256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,22.0,0.0,0.0,339.0,10.0,22.0,18093.0,0.0,24.506000000000014,0.0,0.0,2346.6003334522247,,,,,,,,,,,,,,,,,,,,,3.0778868166036037,2.422840829011245,6.412136755951449,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,22.0,0.0,0.0,367.0,11.0,28.0,18121.0,0.0,32.00799999999999,0.0,0.0,2348.787848711014,,,,,,,,,,,,,,,,,,,,,3.259779789884498,2.6061456948581267,6.608356807100302,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,22.0,0.0,0.0,421.0,12.0,54.0,18175.0,0.0,75.90700000000001,0.0,0.0,2352.742569208145,,,,,,,,,,,,,,,,,,,,,4.397917147342493,2.174194546648129,6.658203161502311,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,22.0,0.0,0.0,537.0,13.0,116.0,18291.0,0.0,122.82399999999994,0.0,0.0,2361.0530412197113,,,,,,,,,,,,,,,,,,,,,3.4075757399599085,1.9294415542889525,6.510947447745222,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,22.0,0.0,0.0,582.0,14.0,45.0,18336.0,0.0,47.61000000000001,0.0,0.0,2364.5193362236023,,,,,,,,,,,,,,,,,,,,,3.2123651215879216,2.062180355778619,6.516471139924616,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,22.0,0.0,0.0,620.0,15.0,38.0,18374.0,0.0,51.10699999999999,0.0,0.0,2367.5911478996277,,,,,,,,,,,,,,,,,,,,,4.074422067030996,2.3913058849828412,6.655126336923782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23.0,0.0,0.0,0.0,0.0,88.0,18462.0,0.0,154.40800000000002,0.0,0.0,2408.1698348522186,,,,,,,,,0.09306075,0.052024506,0.2076397,0.042162355,,,,,2.93586,2.1787534,10.645269,0.72524726,5.67202020202061,2.1014872963701725,6.666666666651206,0.001,1.1572639,0.0,1.1572639,1.1572639,-1.5053871520341106e-17,1.0,6.608150877987349,-1.563969636477011,3.903715,2.429089,7.249012,0.05658131,0.16064748,0.026192129,0.21498032,0.13487794,-0.056306913,0.025840651,0.0036874495,-0.081142955,3.7862804347102568,2.401164692368338,6.70379875469513,0.0010000000000000009,0.103594296,0.0,0.103594296,0.103594296,0.97278327,0.6901334,28.01391,0.0003772042,0.95814985,0.15415117,1.2,0.8
369,23.0,0.0,0.0,68.0,1.0,68.0,18530.0,0.0,107.70700000000002,0.0,0.0,2447.3319199085236,,,,,,,,,,,,,,,,,,,,,5.05101197787136,2.0328509430897737,6.666222359177481,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23.0,0.0,0.0,97.0,2.0,29.0,18559.0,0.0,26.51200000000002,0.0,0.0,2449.5530252456665,,,,,,,,,,,,,,,,,,,,,2.5644019978926136,2.486704416331754,6.4320461598658225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,23.0,0.0,0.0,281.0,3.0,184.0,18743.0,0.0,268.2119999999998,0.0,0.0,2462.390097618103,,,,,,,,,,,,,,,,,,,,,4.774958201109068,1.6758116851228295,6.6448203374320105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,23.0,0.0,0.0,356.0,4.0,75.0,18818.0,0.0,115.40900000000002,0.0,0.0,2467.967034101486,,,,,,,,,,,,,,,,,,,,,4.924868273592278,2.135484450234038,6.659362096340162,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,23.0,0.0,0.0,440.0,5.0,84.0,18902.0,0.0,110.30599999999995,0.0,0.0,2473.860775709152,,,,,,,,,,,,,,,,,,,,,4.206034840059818,1.8551979892525978,6.661065368352213,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,23.0,0.0,0.0,507.0,6.0,67.0,18969.0,0.0,83.30600000000004,0.0,0.0,2478.990767478943,,,,,,,,,,,,,,,,,,,,,3.9136058359337027,1.7049697887885114,6.632175282475091,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,23.0,0.0,0.0,558.0,7.0,51.0,19020.0,0.0,70.50700000000002,0.0,0.0,2482.9842069149017,,,,,,,,,,,,,,,,,,,,,4.330204013432649,2.182366726789934,6.63068102674018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,23.0,0.0,0.0,622.0,8.0,64.0,19084.0,0.0,96.40900000000002,0.0,0.0,2487.618484735489,,,,,,,,,,,,,,,,,,,,,4.778403876993162,2.2626712995861724,6.662350802473263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,23.0,0.0,0.0,687.0,9.0,65.0,19149.0,0.0,79.815,0.0,0.0,2492.442625761032,,,,,,,,,,,,,,,,,,,,,3.8738401086260197,2.395765641256644,6.660220045628903,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,23.0,0.0,0.0,724.0,10.0,37.0,19186.0,0.0,50.00799999999999,0.0,0.0,2495.310613155365,,,,,,,,,,,,,,,,,,,,,4.1164817645371325,2.6622556408378912,6.66337227273027,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,23.0,0.0,0.0,753.0,11.0,29.0,19215.0,0.0,32.908999999999985,0.0,0.0,2497.5326142311096,,,,,,,,,,,,,,,,,,,,,3.2506707695840467,2.6475747695422016,6.611663292312555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,23.0,0.0,0.0,798.0,12.0,45.0,19260.0,0.0,49.71399999999998,0.0,0.0,2501.229509830475,,,,,,,,,,,,,,,,,,,,,3.3719934411990127,2.729999678096657,6.639724780230476,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,23.0,0.0,0.0,870.0,13.0,72.0,19332.0,0.0,99.50699999999995,0.0,0.0,2506.582559108734,,,,,,,,,,,,,,,,,,,,,4.394017683499366,1.9344876347011546,6.63186280437308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,23.0,0.0,0.0,891.0,14.0,21.0,19353.0,0.0,21.407000000000014,0.0,0.0,2508.3919694423676,,,,,,,,,,,,,,,,,,,,,2.7368152387776643,2.469932048400609,6.357273460613691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,23.0,0.0,0.0,910.0,15.0,19.0,19372.0,0.0,22.80500000000001,0.0,0.0,2509.932935476303,,,,,,,,,,,,,,,,,,,,,3.2667127999429755,2.4329132928890513,6.397422531275574,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,24.0,0.0,0.0,0.0,0.0,23.0,19395.0,0.0,22.908000000000015,0.0,0.0,2555.173136472702,,,,,,,,,0.072174415,0.05572773,0.19693471,0.020251522,,,,,3.4863994,2.1676328,11.023635,0.6774069,2.7142543662901706,2.466853102207535,6.387030352240448,0.001,1.0610278,0.0,1.0610278,1.0610278,-1.9039194420152738e-17,1.0,7.2030171696268,-3.5750707630225036,4.126718,2.1472588,7.2228317,-0.06671252,0.14799929,0.022869885,0.19098118,0.12717797,-0.06517953,0.034232304,0.016613534,-0.09625216,4.23407274257443,2.2097514968454663,6.678437984873008,0.0005453542905126813,0.1022452,0.0,0.1022452,0.1022452,1.002887,0.8486833,31.018015,0.00022186898,0.9787291,0.15826088,1.2,0.8
385,24.0,0.0,0.0,22.0,1.0,22.0,19417.0,0.0,23.907000000000014,0.0,0.0,2561.3376400470734,,,,,,,,,,,,,,,,,,,,,2.9347602155878594,2.518679308176201,6.482260824457313,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,24.0,0.0,0.0,184.0,2.0,162.0,19579.0,0.0,92.08399999999976,0.0,0.0,2572.7805275917053,,,,,,,,,,,,,,,,,,,,,1.800353995875643,1.9315301843237644,6.552565429205313,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,24.0,0.0,0.0,232.0,3.0,48.0,19627.0,0.0,71.107,0.0,0.0,2576.431958436966,,,,,,,,,,,,,,,,,,,,,4.639215209363172,2.4246817620708176,6.6544320146441605,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,24.0,0.0,0.0,299.0,4.0,67.0,19694.0,0.0,97.71200000000002,0.0,0.0,2581.2703578472137,,,,,,,,,,,,,,,,,,,,,4.646702750704568,2.5709977275435643,6.666489635943128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,24.0,0.0,0.0,361.0,5.0,62.0,19756.0,0.0,59.71500000000001,0.0,0.0,2585.739531993866,,,,,,,,,,,,,,,,,,,,,2.981439390468392,1.9889722711649906,6.551484361812103,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,24.0,0.0,0.0,609.0,6.0,248.0,20004.0,0.0,330.3060000000011,0.0,0.0,2603.254058122635,,,,,,,,,,,,,,,,,,,,,4.37687929905687,1.3403677540919494,6.6659716430982145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,24.0,0.0,0.0,643.0,7.0,34.0,20038.0,0.0,41.908999999999985,0.0,0.0,2606.012259721756,,,,,,,,,,,,,,,,,,,,,3.6867159086285244,2.6087673392399826,6.641832106100096,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,24.0,0.0,0.0,663.0,8.0,20.0,20058.0,0.0,21.906000000000013,0.0,0.0,2607.6584751605988,,,,,,,,,,,,,,,,,,,,,2.9556693198741084,2.45746795457603,6.371396083174172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,24.0,0.0,0.0,852.0,9.0,189.0,20247.0,0.0,257.50599999999963,0.0,0.0,2620.7986917495728,,,,,,,,,,,,,,,,,,,,,4.460511828009209,1.4456518495750617,6.6658535092443145,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,24.0,0.0,0.0,926.0,10.0,74.0,20321.0,0.0,90.41699999999999,0.0,0.0,2626.0745935440063,,,,,,,,,,,,,,,,,,,,,3.890409050878822,2.2935199314126162,6.603262596181141,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,24.0,0.0,0.0,955.0,11.0,29.0,20350.0,0.0,36.50599999999999,0.0,0.0,2628.67484331131,,,,,,,,,,,,,,,,,,,,,3.7042395762687863,2.3641983189966234,6.5900320131868435,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,24.0,0.0,0.0,1001.0,12.0,46.0,20396.0,0.0,56.108,0.0,0.0,2632.1412959098816,,,,,,,,,,,,,,,,,,,,,3.7366415278645904,2.2015341225890634,6.489067022098075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,24.0,0.0,0.0,1045.0,13.0,44.0,20440.0,0.0,69.30700000000002,0.0,0.0,2635.4224183559418,,,,,,,,,,,,,,,,,,,,,4.923512238763567,2.536328968725773,6.666609078205951,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,24.0,0.0,0.0,1095.0,14.0,50.0,20490.0,0.0,67.11000000000003,0.0,0.0,2639.1112349033356,,,,,,,,,,,,,,,,,,,,,4.187584785936929,2.5001751816020383,6.624955532542966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,24.0,0.0,0.0,1237.0,15.0,142.0,20632.0,0.0,184.5199999999999,0.0,0.0,2648.9901871681213,,,,,,,,,,,,,,,,,,,,,4.222000308458824,2.049138944632455,6.661124085220072,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,24.0,0.0,0.0,1262.0,16.0,25.0,20657.0,0.0,22.01000000000002,0.0,0.0,2651.0247576236725,,,,,,,,,,,,,,,,,,,,,2.379081141227524,2.440576635315447,6.361002940395026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,25.0,0.0,0.0,41.0,1.0,41.0,20698.0,0.0,56.40599999999999,0.0,0.0,2729.518448114395,,,,,,,,,,,,,,,,,,,,,4.21240212569932,2.1316415803306645,6.562076934140505,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,25.0,0.0,0.0,63.0,2.0,22.0,20720.0,0.0,23.907000000000014,0.0,0.0,2731.3747007846832,,,,,,,,,,,,,,,,,,,,,2.9874308548674096,2.466868863423927,6.408074199745084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,25.0,0.0,0.0,124.0,3.0,61.0,20781.0,0.0,87.00800000000001,0.0,0.0,2735.8613448143005,,,,,,,,,,,,,,,,,,,,,4.520441683647517,2.167895387577435,6.599830998470279,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,25.0,0.0,0.0,164.0,4.0,40.0,20821.0,0.0,52.90699999999999,0.0,0.0,2739.033770084381,,,,,,,,,,,,,,,,,,,,,4.0547592098711815,2.291425607078044,6.530386697032272,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,25.0,0.0,0.0,183.0,5.0,19.0,20840.0,0.0,20.80600000000001,0.0,0.0,2740.711526155472,,,,,,,,,,,,,,,,,,,,,2.866261354725013,2.429784341048372,6.383300397239172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,25.0,0.0,0.0,304.0,6.0,121.0,20961.0,0.0,188.508,0.0,0.0,2749.2305824756622,,,,,,,,,,,,,,,,,,,,,5.07616903868134,1.822698276854628,6.666386788843114,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,25.0,0.0,0.0,360.0,7.0,56.0,21017.0,0.0,83.00600000000001,0.0,0.0,2753.294808626175,,,,,,,,,,,,,,,,,,,,,4.663311902455616,1.985390396635643,6.660514341065179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,25.0,0.0,0.0,530.0,8.0,170.0,21187.0,0.0,273.5079999999998,0.0,0.0,2765.463798522949,,,,,,,,,,,,,,,,,,,,,5.2782614379125485,1.6982626170240056,6.6666666662447565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,25.0,0.0,0.0,663.0,9.0,133.0,21320.0,0.0,165.50999999999985,0.0,0.0,2774.7236256599426,,,,,,,,,,,,,,,,,,,,,4.031998489023778,1.613965271644083,6.618943268501799,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,25.0,0.0,0.0,718.0,10.0,55.0,21375.0,0.0,84.90900000000002,0.0,0.0,2778.9650099277496,,,,,,,,,,,,,,,,,,,,,4.884395812120525,2.5492364798309115,6.666263469410891,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
